,loss
305,0.25818368792533875
306,0.25644296407699585
307,0.2577444016933441
308,0.25522467494010925
309,0.2567875385284424
310,0.2555064857006073
311,0.2545223534107208
312,0.2515813708305359
313,0.25440624356269836
314,0.2543405294418335
315,0.25132930278778076
316,0.25638434290885925
317,0.2541394829750061
318,0.25721704959869385
319,0.26031097769737244
320,0.25841420888900757
321,0.2560248374938965
322,0.25536999106407166
323,0.25856661796569824
324,0.25645309686660767
325,0.2575584948062897
326,0.255994975566864
327,0.2532798945903778
328,0.2505021095275879
329,0.24811649322509766
330,0.2486312836408615
331,0.24887488782405853
332,0.250320702791214
333,0.25055402517318726
334,0.2489452362060547
335,0.25011149048805237
336,0.24540702998638153
337,0.2444024533033371
338,0.24428193271160126
339,0.24581344425678253
340,0.24643361568450928
341,0.2459564208984375
342,0.2468998283147812
343,0.2478334754705429
344,0.249881774187088
345,0.24717488884925842
346,0.24695274233818054
347,0.24533233046531677
348,0.24928441643714905
349,0.2497180700302124
350,0.25161609053611755
351,0.2460615634918213
352,0.24794621765613556
353,0.24717004597187042
354,0.24368532001972198
355,0.24420632421970367
356,0.24311980605125427
357,0.24299684166908264
358,0.2436954826116562
359,0.24398688971996307
360,0.23985464870929718
361,0.23756267130374908
362,0.2438858598470688
363,0.2426833063364029
364,0.2406294196844101
365,0.24479803442955017
366,0.2476239651441574
367,0.24740172922611237
368,0.24263668060302734
369,0.242844358086586
370,0.24061235785484314
371,0.24005770683288574
372,0.24245469272136688
373,0.2375730574131012
374,0.23960468173027039
375,0.23576371371746063
376,0.23828081786632538
377,0.23705700039863586
378,0.23716455698013306
379,0.23635117709636688
380,0.23925577104091644
381,0.2382720410823822
382,0.24434833228588104
383,0.243060901761055
384,0.24689437448978424
385,0.2433072179555893
386,0.24323518574237823
387,0.2418002039194107
388,0.23840732872486115
389,0.23382443189620972
390,0.23548521101474762
391,0.23683702945709229
392,0.23622769117355347
393,0.23869429528713226
394,0.2381328046321869
395,0.23636479675769806
396,0.2346726804971695
397,0.23475466668605804
398,0.23754890263080597
399,0.23677490651607513
400,0.23352938890457153
401,0.23245950043201447
402,0.231510192155838
403,0.2321757972240448
404,0.22984912991523743
405,0.2348344475030899
406,0.23264920711517334
407,0.23153087496757507
408,0.23064112663269043
409,0.2318510264158249
410,0.2331157922744751
411,0.2364427000284195
412,0.23458562791347504
413,0.23624902963638306
414,0.23173420131206512
415,0.2341732531785965
416,0.23492993414402008
417,0.23309141397476196
418,0.23425118625164032
419,0.23526129126548767
420,0.23699580132961273
421,0.23595240712165833
422,0.23408564925193787
423,0.23471181094646454
424,0.23264960944652557
425,0.2310037612915039
426,0.23167797923088074
427,0.2312561273574829
428,0.2358437180519104
429,0.2326398640871048
430,0.22840291261672974
431,0.22655440866947174
432,0.2294502854347229
433,0.22743654251098633
434,0.22788190841674805
435,0.22637245059013367
436,0.22365760803222656
437,0.22822332382202148
438,0.22892551124095917
439,0.22852873802185059
440,0.22898156940937042
441,0.22971327602863312
442,0.22853541374206543
443,0.23077590763568878
444,0.23011937737464905
445,0.229289248585701
446,0.22753289341926575
447,0.22622154653072357
448,0.22540190815925598
449,0.23134790360927582
450,0.22991907596588135
451,0.2265034019947052
452,0.22425545752048492
453,0.22571539878845215
454,0.22712424397468567
455,0.23059624433517456
456,0.22902777791023254
457,0.22742724418640137
458,0.2266450673341751
459,0.2239927500486374
460,0.22551721334457397
461,0.2251228541135788
462,0.22304680943489075
463,0.221274733543396
464,0.22345459461212158
465,0.2230808436870575
466,0.22111718356609344
467,0.220750629901886
468,0.22117255628108978
469,0.22849155962467194
470,0.23085902631282806
471,0.23369081318378448
472,0.23648768663406372
473,0.2343025952577591
474,0.23156379163265228
475,0.23251865804195404
476,0.2267262041568756
477,0.2231568545103073
478,0.22164806723594666
479,0.21762554347515106
480,0.21826282143592834
481,0.219231978058815
482,0.2193668633699417
483,0.2166268676519394
484,0.21617843210697174
485,0.2177734225988388
486,0.213651642203331
487,0.2175423800945282
488,0.2179582267999649
489,0.21763888001441956
490,0.22009937465190887
491,0.224333718419075
492,0.2252928465604782
493,0.22537142038345337
494,0.2242836356163025
495,0.22837737202644348
496,0.2247529774904251
497,0.2231425642967224
498,0.224624902009964
499,0.222737118601799
500,0.22080524265766144
501,0.22057579457759857
502,0.2183365821838379
503,0.2153877466917038
504,0.2200409173965454
505,0.2207687944173813
506,0.22517292201519012
507,0.22408252954483032
508,0.22408276796340942
509,0.2217918336391449
510,0.21747316420078278
511,0.2146988809108734
512,0.2147214561700821
513,0.21285271644592285
514,0.21173758804798126
515,0.21504415571689606
516,0.21610088646411896
517,0.21851712465286255
518,0.2164609581232071
519,0.2210787832736969
520,0.2198781669139862
521,0.2238776683807373
522,0.22536061704158783
523,0.22530028223991394
524,0.22564305365085602
525,0.22475594282150269
526,0.22259895503520966
527,0.22506199777126312
528,0.21816055476665497
529,0.21810416877269745
530,0.2173321694135666
531,0.21304184198379517
532,0.207804337143898
533,0.21060873568058014
534,0.2104879915714264
535,0.2130301147699356
536,0.2155074030160904
537,0.2149534672498703
538,0.211409330368042
539,0.2123812437057495
540,0.2093832790851593
541,0.21315830945968628
542,0.21319769322872162
543,0.2141970545053482
544,0.21389950811862946
545,0.2153124213218689
546,0.21892115473747253
547,0.22166699171066284
548,0.22416679561138153
549,0.22260726988315582
550,0.22248823940753937
551,0.2224668711423874
552,0.2199518233537674
553,0.21667827665805817
554,0.21292386949062347
555,0.21158525347709656
556,0.20954690873622894
557,0.2076152265071869
558,0.2147834450006485
559,0.21418245136737823
560,0.2151799350976944
561,0.21327802538871765
562,0.2122347205877304
563,0.2130768895149231
564,0.21461303532123566
565,0.21675537526607513
566,0.21489225327968597
567,0.21179836988449097
568,0.20959286391735077
569,0.20559470355510712
570,0.21052974462509155
571,0.207706481218338
572,0.20740704238414764
573,0.2082473337650299
574,0.21176613867282867
575,0.21036069095134735
576,0.2112499326467514
577,0.21243050694465637
578,0.21577931940555573
579,0.2157561033964157
580,0.21454234421253204
581,0.214943990111351
582,0.22026745975017548
583,0.21691834926605225
584,0.21698500216007233
585,0.21451394259929657
586,0.21133817732334137
587,0.2112663835287094
588,0.20903992652893066
589,0.20813687145709991
590,0.2067003697156906
591,0.2046603560447693
592,0.20468759536743164
593,0.20920634269714355
594,0.2113080769777298
595,0.21445436775684357
596,0.21324975788593292
597,0.21372072398662567
598,0.2112966924905777
599,0.2125588208436966
600,0.20909371972084045
601,0.20358207821846008
602,0.2056649625301361
603,0.20463143289089203
604,0.20693448185920715
605,0.206181600689888
606,0.20847280323505402
607,0.20948944985866547
608,0.2102028876543045
609,0.2085959017276764
610,0.21291132271289825
611,0.2151937335729599
612,0.22229130566120148
613,0.22373725473880768
614,0.22149798274040222
615,0.2205965667963028
616,0.2146771401166916
617,0.20956933498382568
618,0.2061590552330017
619,0.2050575315952301
620,0.2031494826078415
621,0.1975572556257248
622,0.20023520290851593
623,0.19901779294013977
624,0.19897349178791046
625,0.19707192480564117
626,0.20071661472320557
627,0.20089983940124512
628,0.2012120485305786
629,0.20251400768756866
630,0.20323172211647034
631,0.20585469901561737
632,0.2082679122686386
633,0.21344894170761108
634,0.22233609855175018
635,0.22333496809005737
636,0.22617465257644653
637,0.22996054589748383
638,0.2352730929851532
639,0.23877133429050446
640,0.2357277125120163
641,0.22596198320388794
642,0.21873097121715546
643,0.2117307186126709
644,0.2053525447845459
645,0.19878928363323212
646,0.19713836908340454
647,0.1981809437274933
648,0.19467699527740479
649,0.1930447816848755
650,0.19503584504127502
651,0.1958351582288742
652,0.19363772869110107
653,0.19297975301742554
654,0.19426915049552917
655,0.19573086500167847
656,0.19877105951309204
657,0.19978691637516022
658,0.20172299444675446
659,0.2007833868265152
660,0.20244964957237244
661,0.20700529217720032
662,0.20765888690948486
663,0.21100066602230072
664,0.2138591855764389
665,0.21510575711727142
666,0.20967955887317657
667,0.2048695832490921
668,0.20614920556545258
669,0.20337480306625366
670,0.20413218438625336
671,0.20060701668262482
672,0.20234736800193787
673,0.20392993092536926
674,0.2009078413248062
675,0.20058892667293549
676,0.19971254467964172
677,0.2018575221300125
678,0.1985815316438675
679,0.1983492523431778
680,0.1990879327058792
681,0.19970647990703583
682,0.19781453907489777
683,0.1978098452091217
684,0.2030245065689087
685,0.2012462317943573
686,0.20407399535179138
687,0.20336496829986572
688,0.19958586990833282
689,0.19983609020709991
690,0.20004941523075104
691,0.2033812403678894
692,0.20289595425128937
693,0.20372530817985535
694,0.20978806912899017
695,0.20988868176937103
696,0.21537962555885315
697,0.2213350087404251
698,0.22346952557563782
699,0.22517748177051544
700,0.21944880485534668
701,0.21582069993019104
702,0.20872314274311066
703,0.20290951430797577
704,0.20047320425510406
705,0.19519361853599548
706,0.19346022605895996
707,0.1931648850440979
708,0.19460991024971008
709,0.19398218393325806
710,0.1943432241678238
711,0.19064828753471375
712,0.1898973286151886
713,0.19166335463523865
714,0.19568228721618652
715,0.1952989548444748
716,0.19567163288593292
717,0.1950104832649231
718,0.19697821140289307
719,0.19720196723937988
720,0.19619013369083405
721,0.1948826164007187
722,0.1982927918434143
723,0.20717333257198334
724,0.20962348580360413
725,0.21778860688209534
726,0.22564782202243805
727,0.2363600879907608
728,0.2341109961271286
729,0.2279372364282608
730,0.21580323576927185
731,0.20734290778636932
732,0.2038261890411377
733,0.1980205476284027
734,0.19505970180034637
735,0.19213633239269257
736,0.18819813430309296
737,0.18884967267513275
738,0.18700598180294037
739,0.18772366642951965
740,0.1859133243560791
741,0.18811143934726715
742,0.18607953190803528
743,0.18566980957984924
744,0.18848910927772522
745,0.18656086921691895
746,0.19213953614234924
747,0.1905304491519928
748,0.19602739810943604
749,0.19411541521549225
750,0.19913354516029358
751,0.19943736493587494
752,0.2084222286939621
753,0.21434849500656128
754,0.24509041011333466
755,0.3366272747516632
756,0.37143415212631226
757,0.33632978796958923
758,0.29323872923851013
759,0.25244584679603577
760,0.22262929379940033
761,0.20562432706356049
762,0.1967376321554184
763,0.19060568511486053
764,0.19104938209056854
765,0.18740323185920715
766,0.18619872629642487
767,0.18488378822803497
768,0.18306627869606018
769,0.18452119827270508
770,0.1837577223777771
771,0.18138310313224792
772,0.1825597584247589
773,0.1818271428346634
774,0.18071985244750977
775,0.18233835697174072
776,0.18095488846302032
777,0.18343260884284973
778,0.18023145198822021
779,0.1826384961605072
780,0.18383640050888062
781,0.18582861125469208
782,0.18366371095180511
783,0.18484202027320862
784,0.18521563708782196
785,0.19157838821411133
786,0.18930543959140778
787,0.18857914209365845
788,0.18855053186416626
789,0.18937622010707855
790,0.18687696754932404
791,0.18702419102191925
792,0.1891513168811798
793,0.1903965026140213
794,0.192012757062912
795,0.19281627237796783
796,0.19694988429546356
797,0.2028997242450714
798,0.21100102365016937
799,0.22123807668685913
800,0.22886434197425842
801,0.2319406270980835
802,0.22904880344867706
803,0.22189727425575256
804,0.213388592004776
805,0.20261894166469574
806,0.19864597916603088
807,0.19000905752182007
808,0.18607456982135773
809,0.1843988448381424
810,0.1851099580526352
811,0.184321328997612
812,0.18241159617900848
813,0.1815670281648636
814,0.18433785438537598
815,0.18174660205841064
816,0.1822182685136795
817,0.18272902071475983
818,0.18116626143455505
819,0.18525779247283936
820,0.18644653260707855
821,0.18890398740768433
822,0.19134365022182465
823,0.19142602384090424
824,0.1915658563375473
825,0.19027560949325562
826,0.201046884059906
827,0.2102838009595871
828,0.21834225952625275
829,0.225215345621109
830,0.22956591844558716
831,0.22442716360092163
832,0.2141580581665039
833,0.20791542530059814
834,0.20177589356899261
835,0.19459517300128937
836,0.18992829322814941
837,0.18526245653629303
838,0.18543179333209991
839,0.18368299305438995
840,0.18596911430358887
841,0.18555276095867157
842,0.1850278377532959
843,0.18310703337192535
844,0.1860692948102951
845,0.18829591572284698
846,0.18931961059570312
847,0.1887311190366745
848,0.1880214512348175
849,0.1866350620985031
850,0.1842465102672577
851,0.18694187700748444
852,0.18475760519504547
853,0.18527518212795258
854,0.19227394461631775
855,0.19179517030715942
856,0.19599106907844543
857,0.20071204006671906
858,0.20171509683132172
859,0.20197518169879913
860,0.20540063083171844
861,0.198113352060318
862,0.19710573554039001
863,0.19689466059207916
864,0.19576747715473175
865,0.19129633903503418
866,0.19187772274017334
867,0.18783241510391235
868,0.1859130859375
869,0.18541812896728516
870,0.18788562715053558
871,0.18812865018844604
872,0.19001519680023193
873,0.19047529995441437
874,0.18888439238071442
875,0.19002802670001984
876,0.1892913430929184
877,0.18811830878257751
878,0.19141146540641785
879,0.19170133769512177
880,0.19365079700946808
881,0.19367343187332153
882,0.1947280913591385
883,0.1977265626192093
884,0.20195357501506805
885,0.2027839869260788
886,0.20107923448085785
887,0.2027922421693802
888,0.1997755616903305
889,0.19561982154846191
890,0.19566892087459564
891,0.1951812505722046
892,0.18999308347702026
893,0.18847927451133728
894,0.1854984164237976
895,0.18473327159881592
896,0.18188200891017914
897,0.1812742054462433
898,0.18309538066387177
899,0.18388120830059052
900,0.18385806679725647
901,0.18495017290115356
902,0.1867220252752304
903,0.19195736944675446
904,0.19438838958740234
905,0.1970360279083252
906,0.20622500777244568
907,0.21420584619045258
908,0.21735428273677826
909,0.22690320014953613
910,0.22540618479251862
911,0.21504876017570496
912,0.21132715046405792
913,0.19975130259990692
914,0.1950639933347702
915,0.1903490275144577
916,0.18223989009857178
917,0.18005667626857758
918,0.17894260585308075
919,0.17945963144302368
920,0.17978331446647644
921,0.17659461498260498
922,0.17849896848201752
923,0.17730966210365295
924,0.17493055760860443
925,0.18261466920375824
926,0.1823883056640625
927,0.1833169162273407
928,0.18183189630508423
929,0.18439501523971558
930,0.18547816574573517
931,0.18454250693321228
932,0.1874365508556366
933,0.1891300529241562
934,0.19140513241291046
935,0.20639489591121674
936,0.2100367397069931
937,0.2199261486530304
938,0.24235205352306366
939,0.24779030680656433
940,0.2433537095785141
941,0.22946667671203613
942,0.20875084400177002
943,0.19642512500286102
944,0.19058333337306976
945,0.1837330460548401
946,0.18052153289318085
947,0.1773691624403
948,0.1772097498178482
949,0.1743903011083603
950,0.17428553104400635
951,0.17327861487865448
952,0.17430450022220612
953,0.1746503710746765
954,0.17550766468048096
955,0.17474734783172607
956,0.17627324163913727
957,0.1771751195192337
958,0.1793646514415741
959,0.17746470868587494
960,0.17958350479602814
961,0.1785144954919815
962,0.1788250356912613
963,0.17799028754234314
964,0.18146252632141113
965,0.18308699131011963
966,0.18375152349472046
967,0.19255124032497406
968,0.19868026673793793
969,0.19930298626422882
970,0.20744462311267853
971,0.2177746444940567
972,0.21875062584877014
973,0.22198092937469482
974,0.21819719672203064
975,0.21867939829826355
976,0.21728700399398804
977,0.20373988151550293
978,0.18998290598392487
979,0.18414123356342316
980,0.17757979035377502
981,0.17761588096618652
982,0.17646707594394684
983,0.17663103342056274
984,0.1718774288892746
985,0.1731462925672531
986,0.17219315469264984
987,0.17224888503551483
988,0.17364802956581116
989,0.17411750555038452
990,0.17297902703285217
991,0.17445950210094452
992,0.17394579946994781
993,0.17434807121753693
994,0.17927932739257812
995,0.1775704175233841
996,0.17708949744701385
997,0.17914503812789917
998,0.18290391564369202
999,0.18563777208328247
