,loss
163,0.3317500352859497
164,0.3278786242008209
165,0.3287302255630493
166,0.3268696367740631
167,0.3271447718143463
168,0.322269082069397
169,0.322446346282959
170,0.3209647238254547
171,0.31981897354125977
172,0.32056164741516113
173,0.31698134541511536
174,0.3167041540145874
175,0.3143194615840912
176,0.3155098855495453
177,0.3156771957874298
178,0.3150404095649719
179,0.3140430748462677
180,0.3121858835220337
181,0.3116547763347626
182,0.3100920617580414
183,0.3102283179759979
184,0.31021109223365784
185,0.3118811547756195
186,0.3095332682132721
187,0.308128297328949
188,0.30778685212135315
189,0.304999977350235
190,0.3053819537162781
191,0.30497249960899353
192,0.30446889996528625
193,0.3031846582889557
194,0.30271077156066895
195,0.29954269528388977
196,0.30186644196510315
197,0.3010235130786896
198,0.3006102740764618
199,0.30020901560783386
200,0.3014248311519623
201,0.29761722683906555
202,0.2966703772544861
203,0.29891905188560486
204,0.2942010760307312
205,0.2892388105392456
206,0.2909037470817566
207,0.29042601585388184
208,0.29349127411842346
209,0.2915692925453186
210,0.2912352681159973
211,0.2887945771217346
212,0.28844812512397766
213,0.2882343530654907
214,0.2866899073123932
215,0.2881891131401062
216,0.28806278109550476
217,0.290086567401886
218,0.28272753953933716
219,0.2869551181793213
220,0.2878429889678955
221,0.28655514121055603
222,0.2853984534740448
223,0.2834928333759308
224,0.28338298201560974
225,0.283870667219162
226,0.2852829396724701
227,0.28424257040023804
228,0.2833876609802246
229,0.2813431918621063
230,0.280452698469162
231,0.27848613262176514
232,0.27827325463294983
233,0.2779645621776581
234,0.27653634548187256
235,0.27469754219055176
236,0.27729591727256775
237,0.27758994698524475
238,0.27985864877700806
239,0.27859067916870117
240,0.2781890630722046
241,0.27628958225250244
242,0.27471283078193665
243,0.2768665552139282
244,0.2751343250274658
245,0.27708613872528076
246,0.27711254358291626
247,0.27354565262794495
248,0.2687462568283081
249,0.2698621451854706
250,0.27007603645324707
251,0.2679557502269745
252,0.270941823720932
253,0.26892125606536865
254,0.26924118399620056
255,0.2650502324104309
256,0.26759281754493713
257,0.26441434025764465
258,0.2663131654262543
259,0.26388129591941833
260,0.2704614996910095
261,0.2692694664001465
262,0.2654121518135071
263,0.2642582058906555
264,0.2650601267814636
265,0.2661997377872467
266,0.2690662145614624
267,0.2708453834056854
268,0.27114051580429077
269,0.2700302004814148
270,0.26708871126174927
271,0.27200931310653687
272,0.2703973352909088
273,0.2673167884349823
274,0.2632862627506256
275,0.26118096709251404
276,0.25926467776298523
277,0.2565145194530487
278,0.25649893283843994
279,0.25831368565559387
280,0.2593652606010437
281,0.25783586502075195
282,0.25789108872413635
283,0.2574502229690552
284,0.2565654218196869
285,0.25648969411849976
286,0.25837594270706177
287,0.2553587853908539
288,0.2547234296798706
289,0.2565094232559204
290,0.25853437185287476
291,0.26361510157585144
292,0.263327419757843
293,0.26221561431884766
294,0.25820860266685486
295,0.25531503558158875
296,0.2558121681213379
297,0.25317293405532837
298,0.2584965229034424
299,0.2569957375526428
300,0.2578592598438263
301,0.2536308765411377
302,0.2522701919078827
303,0.2518482208251953
304,0.25424057245254517
305,0.25565850734710693
306,0.2508544921875
307,0.2494114190340042
308,0.25245723128318787
309,0.2561371624469757
310,0.2515602707862854
311,0.25501886010169983
312,0.25298866629600525
313,0.2532114088535309
314,0.2542630732059479
315,0.24975430965423584
316,0.2504422664642334
317,0.25075244903564453
318,0.24882270395755768
319,0.247863307595253
320,0.24670946598052979
321,0.2478082925081253
322,0.24531108140945435
323,0.24703538417816162
324,0.24346216022968292
325,0.24209821224212646
326,0.2439039796590805
327,0.24589689075946808
328,0.24969646334648132
329,0.2509617209434509
330,0.2506117820739746
331,0.2500370442867279
332,0.24844370782375336
333,0.24619826674461365
334,0.24763238430023193
335,0.2470400631427765
336,0.2443208396434784
337,0.24654217064380646
338,0.24361267685890198
339,0.24070414900779724
340,0.24094019830226898
341,0.2444126158952713
342,0.2439277172088623
343,0.2406221181154251
344,0.2438000589609146
345,0.24355743825435638
346,0.2427576631307602
347,0.24205438792705536
348,0.24382683634757996
349,0.24331322312355042
350,0.24303534626960754
351,0.2428290843963623
352,0.24159812927246094
353,0.2376805990934372
354,0.23928438127040863
355,0.24153447151184082
356,0.24184954166412354
357,0.24299006164073944
358,0.24320253729820251
359,0.24263708293437958
360,0.24733902513980865
361,0.2516593933105469
362,0.2473735511302948
363,0.2428334355354309
364,0.24009162187576294
365,0.2370249629020691
366,0.2348475605249405
367,0.23496200144290924
368,0.2351892739534378
369,0.2340307980775833
370,0.23592624068260193
371,0.2372785359621048
372,0.23237192630767822
373,0.235762357711792
374,0.23826812207698822
375,0.23541633784770966
376,0.23858901858329773
377,0.241133913397789
378,0.2386171817779541
379,0.2397749423980713
380,0.237782284617424
381,0.2371090203523636
382,0.23738758265972137
383,0.23667395114898682
384,0.23720692098140717
385,0.23347830772399902
386,0.23643741011619568
387,0.24120929837226868
388,0.24348989129066467
389,0.24293439090251923
390,0.24776385724544525
391,0.24497108161449432
392,0.23726443946361542
393,0.2352985143661499
394,0.23142443597316742
395,0.22882260382175446
396,0.22754691541194916
397,0.2259049117565155
398,0.22666016221046448
399,0.2283826619386673
